filename,Event,EventTAG,LAT,LON,DEP,LEN_f,WID,Mw,Mo,STRK,DIP,RAKE,Htop,HypX,HypZ,avTr,avVr,Nx,Nz,Fmin,Fmax,Dx,Dz,Ntw,Nsg,LEN_inv,SHF,SVF,SGM-Data,TELE-Data,TRIL-Data,LEVEL-Data,GPS-Data,INSAR-Data,SURF-Data,OTHER-Data,SGM-PHImx,TELE-PHImx,TRIL-PHImx,LEVEL-PHImx,GPS-PHImx,INSAR-PHImx,SURF-PHImx,OTHER-PHImx,SGM-Rmin,TELE-Rmin,TRIL-Rmin,LEVEL-Rmin,GPS-Rmin,INSAR-Rmin,SURF-Rmin,OTHER-Rmin,BBR-Data,HR-GPS-Data,Hr-GPS-Data,InSAR-Data,Other-Data,SAT-Data,SPOT-Data,hr-GPS-Data,inSAR-Data,level-Data,tril-Data
s1999CHICHI01SEKI.fsp,ChiChi (Taiwan),s1999CHICHI01SEKI,23.869,120.84,7.0,78.0,39.0,7.63,3.11e+20,5.0,30.0,70.6790819780577,0.01,27.5,13.5,10.4,2.0,26.0,13.0,0.05,0.5,3.0,3.0,8.0,1.0,2.0,0.8,tanhyp,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1999CHICHI01WUxx.fsp,ChiChi (Taiwan),s1999CHICHI01WUxx,23.869,120.84,6.9,85.0,49.0,7.67,3.59e+20,5.0,30.0,111.49132861331891,0.01,34.5,18.5,24.0,3.0,85.0,49.0,0.02,0.5,1.0,1.0,11.0,1.0,4.0,2.0,triang,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1999CHICHI01ZENG.fsp,ChiChi (Taiwan),s1999CHICHI01ZENG,23.869,120.84,6.8,84.0,42.0,7.61,2.91e+20,5.0,27.5,39.87102580617529,0.01,24.8,14.7,999.0,2.5,168.0,84.0,0.05,0.25,0.5,0.5,1.0,1.0,999.0,0.0,assym.,15.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,80.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1999CHICHI02MAxx.fsp,ChiChi (Taiwan),s1999CHICHI02MAxx,23.869,120.84,7.0,105.0,40.0,7.69,3.87e+20,5.0,30.0,64.92734858242395,0.01,32.5,12.5,12.0,2.5,21.0,8.0,0.0,1.0,5.0,5.0,12.0,1.0,1.0,0.0,triang,21.0,22.0,0.0,0.0,131.0,0.0,0.0,0.0,30.0,27.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1999DUZCET01BIRG.fsp,Duzce (Turkey),s1999DUZCET01BIRG,40.76,31.16,10.0,40.95,12.6,6.71,1.28e+19,265.0,65.0,-168.0,0.01,14.18,11.03,3.5,3.2,13.0,4.0,0.01,0.05,3.15,3.15,6.0,1.0,1.0,0.5,smooth,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1999IZMITT01HAYE.fsp,Izmit (Turkey),s1999IZMITT01HAYE,40.75,29.86,17.0,175.0,33.6,7.53,2.59e+20,91.0,87.0,179.24857346620993,0.22,52.5,16.8,2.0,2.1,25.0,7.0,0.0,1.0,7.0,4.8,5.0,1.0,1.6,0.8,asymetriccosine,0.0,79.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.69,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1999IZMITT01YAGI.fsp,Izmit (Turkey),s1999IZMITT01YAGI,40.7,29.91,16.0,93.6,21.6,7.4,1.41e+20,268.0,86.0,180.0,0.01,63.0,16.2,8.0,3.0,24.0,6.0,0.01,0.8,3.9,3.6,8.0,1.0,1.0,0.0,triang,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1999OAXACA01HERN.fsp,Oaxaca (Mexico),s1999OAXACA01HERN,16.0,-97.02,39.7,90.0,45.0,7.47,1.82e+20,295.0,50.0,-86.94130081532874,22.5,22.5,22.5,1.9,3.0,12.0,6.0,0.05,0.4,7.5,7.5,1.0,1.0,-99.0,0.0,tanhyp,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2000KLEIFA01SUDH.fsp,Kleifarvatn (Iceland),s2000KLEIFA01SUDH,63.9038,-21.9664,4.0,10.0,8.0,5.87,7.15e+17,4.7,83.0,-172.7304009013131,0.0,7.0,3.8,0.0,0.0,10.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0,,,,,,,,,,,
s2000TOTTOR01IWAT.fsp,Tottori (Japan),s2000TOTTOR01IWAT,35.269,133.357,14.0,33.0,21.0,6.86,2.16e+19,150.0,90.0,1.6986789161839246,0.1,16.5,14.0,3.5,2.3,11.0,7.0,0.1,1.0,3.0,3.0,6.0,1.0,1.0,0.5,tanhyp,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2000TOTTOR01PIAT.fsp,Tottori (Japan),s2000TOTTOR01PIAT,35.275,133.35,12.5,38.0,18.0,6.6,1.7e+19,150.0,90.0,-99.0,2.5,19.0,11.0,-99.0,-99.0,19.0,9.0,0.05,0.7,2.0,2.0,1.0,1.0,-99.0,0.0,box-car,18.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,,
s2001BHUJGU01WANG.fsp,"Bhuj, Gujarat",s2001BHUJGU01WANG,23.4,70.28,24.94,85.0,60.0,7.6,2.82e+20,82.0,51.0,62.19895627244063,1.0379999999999998,42.54,30.76,11.1,999.0,17.0,12.0,999.0,2.0,5.0,5.0,999.0,1.0,999.0,999.0,unknown,0.0,119.0,,,0.0,,,,0.0,90.0,0.0,999.0,0.0,0.0,,,0.0,999.0,0.0,999.0,0.0,0.0,,,,,,789.0,0.0,,,,,0.0,
s2001BHUJIN01ANTO.fsp,Bhuj (India),s2001BHUJIN01ANTO,23.4,70.32,20.0,81.0,45.0,7.38,1.33e+20,82.0,51.0,77.0,0.5,40.0,28.3,999.0,2.2,27.0,18.0,0.01,1.0,3.0,2.5,1.0,1.0,999.0,0.0,triang,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2001BHUJIN01HAYE.fsp,"Bhuj, India",s2001BHUJIN01HAYE,23.42,70.23,16.0,140.0,48.0,7.61,3.43e+20,65.59,63.73,55.33921798957,-0.14,72.5,18.0,2.5,1.8,28.0,12.0,0.0,1.0,5.0,4.0,5.0,1.0,1.8,0.9,asymetriccosine,0.0,37.0,0.0,0.0,0.0,0.0,0.0,,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2001BHUJIN01YAGI.fsp,Bhuj (India),s2001BHUJIN01YAGI,23.63,70.24,18.0,75.0,35.0,7.66,3.45e+20,78.0,58.0,81.0,1.0,55.0,22.5,9.0,999.0,15.0,7.0,0.01,0.4,5.0,5.0,6.0,1.0,1.5,999.0,triang,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2001GEIYOJ01SEKI.fsp,Geiyo (Japan),s2001GEIYOJ01SEKI,34.1292,132.6962,46.46,30.0,21.0,6.79,1.73e+19,180.0,58.5,109.0,40.0,4.5,16.5,3.5,2.9,10.0,7.0,0.05,0.5,3.0,3.0,999.0,1.0,999.0,0.0,unknown,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2001QINGHA01HAYE.fsp,"Qinghai, China",s2001QINGHA01HAYE,35.95,90.54,10.0,432.0,36.64,7.84,7.45e+20,94.40999999999988,72.0,-11.26643189459468,-0.8899999999999999,34.01,11.33,3.5,3.5,36.0,8.0,0.0,1.0,12.0,4.58,8.0,1.0,6.0,3.0,Asymetriccosine,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2003BAMIRA01POIA.fsp,"Bam, Iran",s2003BAMIRA01POIA,29.052,58.365,8.0,25.0,20.0,6.5,7.3e+18,176.0,88.0,81.495336002669,0.5,12.5,7.5,999.0,2.9,5.0,4.0,0.05,0.5,5.0,5.0,5.0,1.0,1.0,1.0,ramp,3.0,41.0,0.0,,0.0,0.0,,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,
s2003BOUMER01SEMM.fsp,Boumerdes (Algeria),s2003BOUMER01SEMM,36.83,3.65,16.0,64.0,32.0,7.25,8.4e+19,54.0,47.0,90.0,1.0,26.0,22.0,1.3,2.5,16.0,8.0,0.1,0.5,4.0,4.0,1.0,1.0,-99.0,0.0,tanhyp,4.0,0.0,0.0,19.0,9.0,0.0,0.0,0.0,110.0,0.0,0.0,45.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,
s2003CARLSB01WEIx.fsp,Carlsberg Ridge,s2003CARLSB01WEIx,-2.6116,68.3704,11.326,320.0,36.0,7.6,2.82e+20,215.0,84.0,167.01794995405328,1.3807562092634535,255.0,10.0,31.1,999.0,32.0,9.0,999.0,999.0,10.0,4.0,999.0,1.0,999.0,999.0,999,0.0,58.0,,,0.0,,,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0
s2003COLIMA01HAYE.fsp,Colima (Mexico),s2003COLIMA01HAYE,18.77,-104.1,24.0,105.0,164.3,7.46,2.02e+20,304.0,16.0,109.18647055117954,1.35,52.5,82.15,2.1,2.0,15.0,31.0,0.0,1.0,7.0,5.3,5.0,1.0,1.6,0.8,asymetriccosine,0.0,48.0,0.0,0.0,0.0,0.0,0.0,,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.92,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2003COLIMA01YAGI.fsp,Colima (Mexico),s2003COLIMA01YAGI,18.71,-104.13,20.0,70.0,85.0,7.5,2.3e+20,300.0,22.0,93.0,12.0,32.5,27.5,13.0,3.5,14.0,17.0,0.01,0.5,5.0,5.0,13.0,1.0,1.0,999.0,triangle,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2003MIYAGI01MIUR.fsp,Miyagi-hokubu (Japan),s2003MIYAGI01MIUR,38.403,141.174,6.5,12.0,9.6,6.08,1.48e+18,203.0,50.0,180.0,1.5,9.0,5.0,0.0,0.0,10.0,8.0,0.0,0.0,1.2,1.2,0.0,1.0,0.0,0.0,geodetic,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,
s2003TOKACH01HAYE.fsp,Tokachi-oki (Japan),s2003TOKACH01HAYE,41.81,143.91,27.0,272.0,227.5,8.24,3.07e+21,240.0,17.0,129.11415346061418,1.72,136.0,86.45,4.8,2.0,17.0,25.0,0.0,1.0,16.0,9.1,5.0,1.0,3.8,1.9,asymetriccosine,0.0,82.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2003TOKACH01KOKE.fsp,Tokachi-oki (Japan),s2003TOKACH01KOKE,41.7797,144.0785,25.0,120.0,100.0,8.21,2.36e+21,230.0,20.0,90.0,23.3,75.0,5.0,15.0,3.6,12.0,10.0,0.05,0.2,10.0,10.0,15.0,1.0,2.0,1.0,smooth,11.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,,,,,,,,,,,
s2003TOKACH01TANI.fsp,Tokachi-oki (Japan),s2003TOKACH01TANI,41.78,144.08,25.0,200.0,160.0,7.96,9.92e+20,230.0,15.0,110.0,8.0,140.0,100.0,0.0,0.0,5.0,4.0,0.0,0.0,40.0,40.0,0.0,1.0,0.0,0.0,tsunami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,,,,,,,,,,,
s2003TOKACH01YAGI.fsp,Tokachi-oki (Japan),s2003TOKACH01YAGI,41.78,144.08,27.0,130.0,170.0,8.16,1.92e+21,250.0,20.0,130.0,5.0,45.0,35.0,25.0,4.5,13.0,17.0,0.0,1.0,10.0,10.0,12.0,1.0,2.0,1.0,triangle,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2003TOKACH01YAMA.fsp,Tokachi-oki (Japan),s2003TOKACH01YAMA,41.78,144.08,25.0,120.0,80.0,8.03,1.25e+21,230.0,20.0,109.0,23.3,75.0,5.0,6.0,2.7,12.0,8.0,0.0,1.0,10.0,10.0,3.0,1.0,2.0,0.0,triangle,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2004IRIANx01WEIx.fsp,"Irian-Jaya, Indonesia",s2004IRIANx01WEIx,-3.9906,135.051,11.2362,100.0,28.0,7.2,7.08e+19,261.0,68.0,-11.46678272187954,1.964432290866425,38.0,10.0,8.4,999.0,25.0,7.0,999.0,999.0,4.0,4.0,999.0,1.0,999.0,999.0,999,0.0,96.0,,,0.0,,,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0
s2004NIIGAT01ASAN.fsp,"Niigata-Ken Chuetsu, Japan",s2004NIIGAT01ASAN,37.307,138.839,10.6,28.0,18.0,6.62,1.07e+19,212.0,47.0,88.40730072513044,1.1,13.0,13.0,3.5,1.9,14.0,9.0,0.05,1.0,2.0,2.0,6.0,1.0,1.0,0.5,smooth,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,
s2004PARKFI01CUST.fsp,Parkfield (Calif.),s2004PARKFI01CUST,35.8185,-120.3706,8.26,40.0,15.0,6.06,1.36e+18,140.0,87.0,140.50687995979376,0.5,30.5,8.26,0.9,2.8,21.0,9.0,0.01,1.0,1.9,1.7,1.0,1.0,-99.0,0.0,asymm.,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2004PARKFI01DREG.fsp,Parkfield (Calif.),s2004PARKFI01DREG,35.8185,-120.3706,8.26,34.0,15.5,6.0,1.13e+18,137.0,80.0,180.0,0.1215,30.0,8.0,999.0,3.2,18.0,9.0,0.01,1.0,1.89,1.72,12.0,1.0,999.0,999.0,triang,8.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,
s2004PARKFI01JIxx.fsp,Parkfield,s2004PARKFI01JIxx,35.82363,-120.36703,8.0,40.0,14.5,5.9,7.94e+17,137.0,83.0,-179.043979411134,0.0844440400600415,33.0,7.97,999.0,999.0,20.0,10.0,999.0,999.0,2.0,1.45,999.0,1.0,999.0,999.0,999,1.0,0.0,,,27.0,,,0.0,999.0,0.0,999.0,0.0,0.0,0.0,0.0,,999.0,0.0,999.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0
s2004SUMATR01JIxx.fsp,Sumatra (Indonesia),s2004SUMATR01JIxx,3.3,95.78,35.0,450.0,180.0,8.89,2.46e+22,320.0,11.0,91.67096106088024,5.92,52.5,150.0,999.0,2.0,30.0,15.0,0.01,0.5,15.0,12.0,1.0,1.0,999.0,0.0,triang,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2004ZHONGB01ELLI.fsp,"Zhongba, Tibet",s2004ZHONGB01ELLI,30.73,83.83,10.0,20.0,26.10814578664557,6.2,2.24e+18,179.0,50.0,-78.0,0.0,10.0,13.06,0.0,0.0,20.0,20.0,0.0,0.0,1.0,1.31,0.0,1.0,0.0,0.0,notapplicable,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,,0.0,0.0,0.0,0.0,0.0,999.0,0.0,,,,,999.0,,,,,,0.0,0.0
s2005FUKUOK01ASAN.fsp,Fukuoka (Japan),s2005FUKUOK01ASAN,33.75,130.16,14.0,26.0,18.0,6.64,1.15e+19,122.0,87.0,0.2915227313565527,1.0,11.0,13.0,3.5,2.1,13.0,9.0,0.05,1.0,2.0,2.0,6.0,1.0,1.0,0.5,smooth,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,
s2005FUKUOK02ASAN.fsp,Fukuoka (Japan),s2005FUKUOK02ASAN,33.67,130.29,13.0,8.0,8.0,5.57,2.81e+17,132.0,90.0,-6.881779153208321,9.5,3.5,3.5,2.1,2.6,8.0,8.0,0.1,1.5,1.0,1.0,6.0,1.0,0.6,0.3,smooth,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,
